card_id,set_id,market_price_usd
swsh5-93,swsh5,87.75
swsh5-94,swsh5,109.91
swsh5-95,swsh5,40.23
swsh5-96,swsh5,147.31
swsh5-97,swsh5,15.89
swsh5-98,swsh5,102.97
swsh5-99,swsh5,144.44
swsh5-100,swsh5,147.55
swsh5-101,swsh5,91.39
swsh5-102,swsh5,74.29
swsh5-103,swsh5,67.09
swsh5-104,swsh5,84.74
swsh5-105,swsh5,51.54
swsh5-106,swsh5,124.45
swsh5-107,swsh5,95.18
swsh5-108,swsh5,74.07
swsh5-109,swsh5,117.55
swsh5-110,swsh5,149.94
swsh5-111,swsh5,17.81
swsh5-112,swsh5,145.12
swsh5-113,swsh5,62.07
swsh5-114,swsh5,142.98
swsh5-115,swsh5,42.81
swsh5-116,swsh5,147.65
swsh5-117,swsh5,36.14
swsh5-118,swsh5,10.52
swsh5-119,swsh5,130.3
swsh5-120,swsh5,94.89
swsh5-121,swsh5,125.96
swsh5-122,swsh5,144.83
swsh5-123,swsh5,146.38
swsh5-124,swsh5,122.63
swsh5-125,swsh5,143.48
swsh5-126,swsh5,100.13
swsh5-127,swsh5,132.05
swsh5-128,swsh5,14.39
swsh5-129,swsh5,148.77
swsh5-130,swsh5,69.63
swsh5-131,swsh5,29.6
swsh5-132,swsh5,118.52
swsh5-133,swsh5,116.15
swsh5-134,swsh5,69.14
swsh5-135,swsh5,141.4
swsh5-136,swsh5,132.3
swsh5-137,swsh5,29.48
swsh5-138,swsh5,79.25
swsh5-139,swsh5,85.79
swsh5-140,swsh5,17.17
swsh5-141,swsh5,29.22
swsh5-142,swsh5,67.53
swsh5-143,swsh5,56.32
swsh5-144,swsh5,46.8
swsh5-145,swsh5,56.2
swsh5-146,swsh5,143.34
swsh5-147,swsh5,1.13
swsh5-148,swsh5,72.06
swsh5-149,swsh5,14.22
swsh5-150,swsh5,40.57
swsh5-151,swsh5,81.06
swsh5-152,swsh5,35.73
swsh5-153,swsh5,108.83
swsh5-154,swsh5,101.46
swsh5-155,swsh5,128.89
swsh5-156,swsh5,52.83
swsh5-157,swsh5,117.59
swsh5-158,swsh5,33.61
swsh5-159,swsh5,1.36
swsh5-160,swsh5,21.51
swsh5-161,swsh5,66.75
swsh5-162,swsh5,44.56
swsh5-163,swsh5,81.1
swsh5-164,swsh5,11.72
swsh5-165,swsh5,103.12
swsh5-166,swsh5,92.43
swsh5-167,swsh5,122.07
swsh5-168,swsh5,52.88
swsh5-169,swsh5,46.51
swsh5-170,swsh5,35.9
swsh5-171,swsh5,149.42
swsh5-172,swsh5,79.47
swsh5-173,swsh5,96.9
swsh5-174,swsh5,27.13
swsh5-175,swsh5,96.58
swsh5-176,swsh5,29.35
swsh5-177,swsh5,136.59
swsh5-178,swsh5,76.55
swsh5-179,swsh5,124.74
swsh5-180,swsh5,9.0
swsh5-181,swsh5,136.83
swsh5-182,swsh5,56.46
swsh5-183,swsh5,36.39
cel25c-66_A,cel25c,15.22
cel25c-9_A,cel25c,33.7
cel25c-86_A,cel25c,37.33
cel25c-88_A,cel25c,126.53
cel25c-93_A,cel25c,81.85
cel25c-17_A,cel25c,26.92
cel25c-109_A,cel25c,47.19
cel25c-145_A,cel25c,117.47
cel25c-107_A,cel25c,3.6
cel25c-113_A,cel25c,37.8
cel25c-114_A,cel25c,5.1
cel25c-54_A,cel25c,46.78
cel25c-97_A,cel25c,113.74
cel25c-76_A,cel25c,80.44
cel25c-60_A,cel25c,1.7
mcd11-10,mcd11,75.01
mcd11-11,mcd11,143.62
mcd11-12,mcd11,52.44
pl1-22,pl1,149.67
pl1-23,pl1,66.37
pl1-24,pl1,106.16
pl1-25,pl1,110.19
pl1-26,pl1,5.4
pl1-27,pl1,102.16
pl1-28,pl1,6.32
pl1-29,pl1,22.75
pl1-30,pl1,122.06
pl1-31,pl1,120.5
pl1-32,pl1,21.77
pl1-33,pl1,37.84
pl1-34,pl1,33.66
pl1-35,pl1,98.89
pl1-36,pl1,80.32
pl1-37,pl1,45.64
pl1-38,pl1,101.42
pl1-39,pl1,92.0
pl1-40,pl1,41.16
pl1-41,pl1,15.64
pl1-42,pl1,16.8
pl1-43,pl1,135.66
pl1-44,pl1,44.89
pl1-45,pl1,78.77
pl1-46,pl1,125.51
pl1-47,pl1,78.81
pl1-48,pl1,84.15
pl1-49,pl1,80.86
pl1-50,pl1,0.63
pl1-51,pl1,49.52
sm9-177,sm9,1.97
pl1-52,pl1,47.74
pl1-53,pl1,32.16
pl1-54,pl1,112.83
pl1-55,pl1,98.06
pl1-56,pl1,113.41
pl1-57,pl1,11.54
pl1-58,pl1,30.25
pl1-59,pl1,71.56
pl1-60,pl1,41.33
pl1-61,pl1,76.9
pl1-62,pl1,86.47
pl1-63,pl1,23.36
pl1-64,pl1,18.7
pl1-65,pl1,29.24
pl1-66,pl1,6.52
pl1-67,pl1,4.05
pl1-68,pl1,83.96
pl1-69,pl1,60.22
pl1-70,pl1,137.76
pl1-71,pl1,6.14
pl1-72,pl1,125.47
pl1-73,pl1,139.32
pl1-74,pl1,0.66
pl1-75,pl1,4.67
pl1-76,pl1,42.9
pl1-77,pl1,26.46
pl1-78,pl1,89.99
pl1-79,pl1,34.67
pl1-80,pl1,105.12
pl1-81,pl1,133.52
pl1-82,pl1,24.48
pl1-83,pl1,48.35
pl1-84,pl1,90.85
pl1-85,pl1,44.55
pl1-86,pl1,62.44
pl1-87,pl1,82.16
pl1-88,pl1,40.74
pl1-89,pl1,142.5
pl1-90,pl1,36.99
pl1-91,pl1,34.72
pl1-92,pl1,124.53
pl1-93,pl1,134.07
pl1-94,pl1,55.3
pl1-95,pl1,23.8
pl1-96,pl1,95.01
pl1-97,pl1,53.76
sm9-178,sm9,76.56
pl1-98,pl1,90.46
pl1-99,pl1,4.47
pl1-100,pl1,113.31
pl1-101,pl1,99.99
pl1-102,pl1,118.32
pl1-103,pl1,107.58
pl1-104,pl1,107.98
pl1-105,pl1,42.34
pl1-106,pl1,125.16
pl1-107,pl1,149.16
pl1-108,pl1,2.04
pl1-109,pl1,73.48
pl1-110,pl1,108.4
pl1-111,pl1,110.34
pl1-112,pl1,57.97
pl1-113,pl1,25.67
pl1-114,pl1,79.31
pl1-115,pl1,99.4
pl1-116,pl1,87.03
pl1-117,pl1,134.69
pl1-118,pl1,66.21
pl1-119,pl1,70.11
pl1-120,pl1,130.43
pl1-121,pl1,79.86
pl1-122,pl1,128.93
pl1-123,pl1,107.2
pl1-124,pl1,4.42
pl1-125,pl1,62.34
pl1-126,pl1,58.75
pl1-127,pl1,97.75
pl1-128,pl1,18.62
pl1-129,pl1,142.57
pl1-130,pl1,147.06
pl1-SH4,pl1,134.23
pl1-SH5,pl1,15.25
pl1-SH6,pl1,107.32
tk1b-3,tk1b,11.42
tk1b-4,tk1b,101.77
tk1b-5,tk1b,130.8
tk1b-6,tk1b,77.36
tk1b-7,tk1b,58.65
tk1b-8,tk1b,2.64
tk1b-9,tk1b,19.08
tk1b-10,tk1b,69.03
swsh8-5,swsh8,73.8
swsh8-6,swsh8,55.87
swsh8-7,swsh8,34.7
swsh8-8,swsh8,88.0
swsh8-9,swsh8,3.48
swsh8-10,swsh8,63.58
swsh8-11,swsh8,104.63
swsh8-12,swsh8,12.35
swsh8-13,swsh8,54.16
swsh8-14,swsh8,74.05
swsh8-15,swsh8,104.29
swsh8-16,swsh8,116.53
swsh8-17,swsh8,23.02
swsh8-18,swsh8,123.27
swsh8-19,swsh8,123.89
swsh8-20,swsh8,53.79
swsh8-21,swsh8,137.68
swsh8-22,swsh8,131.39
swsh8-23,swsh8,97.36
swsh8-24,swsh8,104.81
swsh8-25,swsh8,131.15
swsh8-26,swsh8,1.36
swsh8-27,swsh8,94.21
swsh8-28,swsh8,45.02
swsh8-29,swsh8,50.9
swsh8-30,swsh8,126.63
swsh8-31,swsh8,38.99
swsh8-32,swsh8,122.12
swsh8-33,swsh8,121.18
swsh8-34,swsh8,8.88
swsh8-35,swsh8,22.43
swsh8-36,swsh8,89.34
swsh8-37,swsh8,56.82
swsh8-38,swsh8,52.36
swsh8-39,swsh8,33.12
swsh8-40,swsh8,71.08
swsh8-41,swsh8,110.76
swsh8-42,swsh8,101.46
swsh8-43,swsh8,81.12
swsh8-44,swsh8,22.34
swsh8-45,swsh8,70.89
swsh8-46,swsh8,101.48
swsh8-47,swsh8,28.59
swsh8-48,swsh8,90.48
swsh8-49,swsh8,79.67
swsh8-50,swsh8,57.8
swsh8-51,swsh8,138.52
swsh8-52,swsh8,45.06
swsh8-53,swsh8,58.63
swsh8-54,swsh8,30.57
swsh8-55,swsh8,145.98
swsh8-56,swsh8,110.01
swsh8-57,swsh8,43.7
swsh8-58,swsh8,121.32
swsh8-59,swsh8,148.32
swsh8-60,swsh8,11.5
swsh8-61,swsh8,147.55
swsh8-62,swsh8,29.77
swsh8-63,swsh8,76.77
swsh8-64,swsh8,133.85
swsh8-65,swsh8,64.09
swsh8-66,swsh8,97.4
swsh8-67,swsh8,21.76
swsh8-68,swsh8,27.7
swsh8-69,swsh8,39.37
swsh8-70,swsh8,126.97
swsh8-71,swsh8,87.2
swsh8-72,swsh8,103.16
swsh8-73,swsh8,121.71
swsh8-74,swsh8,70.62
swsh8-75,swsh8,97.65
swsh8-76,swsh8,147.17
swsh8-77,swsh8,90.63
swsh8-78,swsh8,123.46
swsh8-79,swsh8,81.57
swsh8-80,swsh8,113.52
swsh8-81,swsh8,120.57
swsh8-82,swsh8,147.85
swsh8-83,swsh8,128.37
swsh8-84,swsh8,68.34
swsh8-85,swsh8,55.53
swsh8-86,swsh8,16.1
swsh8-87,swsh8,132.45
swsh8-88,swsh8,131.51
swsh8-89,swsh8,57.81
swsh8-90,swsh8,149.97
swsh8-91,swsh8,132.65
swsh8-92,swsh8,63.08
swsh8-93,swsh8,81.75
swsh8-94,swsh8,13.7
swsh8-95,swsh8,118.17
swsh8-96,swsh8,61.05
swsh8-97,swsh8,12.7
swsh8-98,swsh8,94.66
swsh8-99,swsh8,147.72
swsh8-100,swsh8,90.3
swsh8-101,swsh8,123.89
sm9-179,sm9,43.16
sm9-180,sm9,54.1
swsh8-102,swsh8,69.75
swsh8-103,swsh8,4.38
swsh8-104,swsh8,70.08
swsh8-105,swsh8,113.23
swsh8-106,swsh8,110.67
swsh8-107,swsh8,133.52
swsh8-108,swsh8,15.89
swsh8-109,swsh8,15.57
swsh8-110,swsh8,121.27
swsh8-111,swsh8,130.25
swsh8-112,swsh8,129.09
swsh8-113,swsh8,130.69
swsh8-114,swsh8,84.16
swsh8-115,swsh8,64.13
swsh8-116,swsh8,90.2
swsh8-117,swsh8,96.49
swsh8-118,swsh8,6.57
swsh8-119,swsh8,38.59
swsh8-120,swsh8,142.58
swsh8-121,swsh8,141.61
swsh8-122,swsh8,95.49
swsh8-123,swsh8,38.63
swsh8-124,swsh8,114.79
swsh8-125,swsh8,16.51
swsh8-126,swsh8,68.86
swsh8-127,swsh8,121.13
swsh8-128,swsh8,17.72
swsh8-129,swsh8,37.75
swsh8-130,swsh8,143.73
swsh8-131,swsh8,21.28
swsh8-132,swsh8,51.66
swsh8-133,swsh8,114.75
swsh8-134,swsh8,50.25
swsh8-135,swsh8,106.99
swsh8-136,swsh8,21.02
swsh8-137,swsh8,44.12
swsh8-138,swsh8,35.73
swsh8-139,swsh8,47.45
sm9-181,sm9,5.15
swsh8-140,swsh8,5.8
swsh8-141,swsh8,131.09
swsh8-142,swsh8,85.38
swsh8-143,swsh8,137.57
swsh8-144,swsh8,94.7
swsh8-145,swsh8,68.85
swsh8-146,swsh8,121.69
swsh8-147,swsh8,12.49
swsh8-148,swsh8,148.12
swsh8-149,swsh8,13.5
swsh8-150,swsh8,143.2
swsh8-151,swsh8,93.62
swsh8-152,swsh8,113.89
swsh8-153,swsh8,146.4
swsh8-154,swsh8,5.77
swsh8-155,swsh8,6.12
swsh8-156,swsh8,78.22
swsh8-157,swsh8,128.53
swsh8-158,swsh8,37.52
swsh8-159,swsh8,31.0
swsh8-160,swsh8,148.79
swsh8-161,swsh8,114.35
swsh8-162,swsh8,109.55
swsh8-163,swsh8,66.09
swsh8-164,swsh8,69.95
swsh8-165,swsh8,145.79
swsh8-166,swsh8,73.11
swsh8-167,swsh8,66.42
swsh8-168,swsh8,63.97
swsh8-169,swsh8,1.75
swsh8-170,swsh8,140.16
swsh8-171,swsh8,115.14
swsh8-172,swsh8,65.01
swsh8-173,swsh8,59.57
swsh8-174,swsh8,104.22
swsh8-175,swsh8,33.13
swsh8-176,swsh8,146.96
swsh8-177,swsh8,3.7
sm6-59,sm6,81.2
swsh8-178,swsh8,119.96
swsh8-179,swsh8,41.8
swsh8-180,swsh8,41.79
swsh8-181,swsh8,136.03
swsh8-182,swsh8,142.53
swsh8-183,swsh8,105.4
swsh8-184,swsh8,9.62
swsh8-185,swsh8,23.66
swsh8-186,swsh8,146.25
swsh8-187,swsh8,120.85
swsh8-188,swsh8,88.56
swsh8-189,swsh8,32.22
swsh8-190,swsh8,24.84
swsh8-191,swsh8,60.19
swsh8-192,swsh8,105.93
swsh8-193,swsh8,59.09
swsh8-194,swsh8,124.22
swsh8-195,swsh8,2.35
swsh8-196,swsh8,22.0
swsh8-197,swsh8,36.59
swsh8-198,swsh8,30.68
swsh8-199,swsh8,27.29
swsh8-200,swsh8,43.06
swsh8-201,swsh8,111.89
swsh8-202,swsh8,90.03
swsh8-203,swsh8,135.03
swsh8-204,swsh8,43.45
swsh8-205,swsh8,65.2
swsh8-206,swsh8,18.63
swsh8-207,swsh8,117.86
swsh8-208,swsh8,17.14
swsh8-209,swsh8,109.67
swsh8-210,swsh8,120.18
swsh8-211,swsh8,147.02
swsh8-212,swsh8,45.22
swsh8-213,swsh8,5.82
swsh8-214,swsh8,79.56
swsh8-215,swsh8,12.48
swsh8-216,swsh8,125.88
swsh8-217,swsh8,25.1
swsh8-218,swsh8,91.75
swsh8-219,swsh8,65.84
swsh8-220,swsh8,34.19
swsh8-221,swsh8,143.43
swsh8-222,swsh8,124.03
swsh8-223,swsh8,32.47
swsh8-224,swsh8,28.65
swsh8-225,swsh8,78.0
swsh8-226,swsh8,1.31
swsh8-227,swsh8,116.91
swsh8-228,swsh8,76.96
swsh8-229,swsh8,47.63
swsh8-230,swsh8,6.89
swsh8-231,swsh8,85.37
swsh8-232,swsh8,86.49
swsh8-233,swsh8,22.6
swsh8-234,swsh8,142.83
swsh8-235,swsh8,139.39
swsh8-236,swsh8,46.62
swsh8-237,swsh8,23.34
swsh8-238,swsh8,72.68
swsh8-239,swsh8,25.96
swsh8-240,swsh8,24.17
swsh8-241,swsh8,136.08
swsh8-242,swsh8,29.0
swsh8-243,swsh8,32.96
swsh8-244,swsh8,1.94
swsh8-245,swsh8,83.36
swsh8-246,swsh8,51.46
swsh8-247,swsh8,139.65
swsh8-248,swsh8,92.76
swsh8-249,swsh8,2.46
swsh8-250,swsh8,9.78
swsh8-251,swsh8,50.35
swsh8-252,swsh8,56.21
swsh8-253,swsh8,6.89
swsh8-254,swsh8,60.59
swsh8-255,swsh8,24.83
swsh8-256,swsh8,57.66
swsh8-257,swsh8,105.34
swsh8-258,swsh8,38.18
swsh8-259,swsh8,66.49
swsh8-260,swsh8,115.76
swsh8-261,swsh8,104.41
swsh8-262,swsh8,39.3
swsh8-263,swsh8,47.59
swsh8-264,swsh8,132.12
swsh8-265,swsh8,105.59
swsh8-266,swsh8,117.69
swsh8-267,swsh8,28.32
swsh8-268,swsh8,60.23
swsh8-269,swsh8,143.45
swsh8-270,swsh8,119.86
swsh8-271,swsh8,32.95
swsh8-272,swsh8,131.93
swsh8-273,swsh8,109.18
swsh8-274,swsh8,114.86
swsh8-275,swsh8,66.56
swsh8-276,swsh8,25.64
swsh8-277,swsh8,112.26
swsh8-278,swsh8,125.71
swsh8-279,swsh8,51.57
swsh8-280,swsh8,63.9
swsh8-281,swsh8,68.99
swsh8-282,swsh8,6.92
swsh8-283,swsh8,146.16
swsh8-284,swsh8,86.32
sm6-100,sm6,14.82
sm6-19,sm6,11.72
sm6-20,sm6,116.46
sm6-21,sm6,22.32
sm6-22,sm6,93.54
sm6-23,sm6,131.81
sm6-24,sm6,43.94
sm6-25,sm6,116.39
sm6-26,sm6,103.03
sm6-27,sm6,90.42
sm6-28,sm6,38.82
sm6-29,sm6,104.74
sm6-30,sm6,136.85
sm6-31,sm6,97.92
sm6-32,sm6,82.2
sm6-33,sm6,2.13
sm6-34,sm6,129.48
sm6-35,sm6,122.21
sm6-36,sm6,94.14
sm6-37,sm6,136.23
sm6-38,sm6,38.7
sm6-39,sm6,58.91
sm6-40,sm6,103.53
sm6-41,sm6,63.33
sm6-42,sm6,6.24
sm6-43,sm6,148.6
sm6-44,sm6,27.26
sm6-45,sm6,90.42
sm6-46,sm6,83.98
sm6-47,sm6,94.18
sm6-48,sm6,95.13
sm6-49,sm6,87.68
sm6-50,sm6,72.0
sm6-51,sm6,47.79
sm6-52,sm6,111.86
sm6-53,sm6,132.48
sm6-54,sm6,54.06
sm6-55,sm6,59.8
sm6-56,sm6,68.51
sm6-57,sm6,40.31
sm6-58,sm6,65.96
sm6-60,sm6,7.39
sm6-61,sm6,109.89
sm6-62,sm6,128.81
sm6-63,sm6,90.22
sm6-64,sm6,1.91
sm6-65,sm6,61.9
sm6-66,sm6,12.39
sm6-67,sm6,81.85
sm6-68,sm6,16.98
sm6-69,sm6,140.91
sm6-70,sm6,101.28
sm6-71,sm6,99.26
sm6-72,sm6,28.95
sm6-73,sm6,113.9
sm6-74,sm6,39.18
sm6-75,sm6,11.96
sm6-76,sm6,94.88
sm6-77,sm6,67.47
sm6-78,sm6,56.01
sm6-79,sm6,134.6
sm6-80,sm6,29.91
sm6-81,sm6,80.95
sm6-82,sm6,44.64
sm6-83,sm6,74.27
sm6-84,sm6,50.63
sm6-85,sm6,111.8
sm6-86,sm6,56.08
sm6-87,sm6,88.7
sm6-88,sm6,148.53
sm6-89,sm6,97.28
sm6-90,sm6,36.58
sm6-91,sm6,30.52
sm6-92,sm6,7.65
sm6-93,sm6,119.22
sm6-94,sm6,92.59
sm6-95,sm6,122.15
sm6-96,sm6,120.43
sm6-97,sm6,44.1
sm6-98,sm6,86.71
sm6-99,sm6,17.68
sm9-175,sm9,75.16
sm6-101,sm6,12.62
sm6-102,sm6,76.62
sm6-102a,sm6,96.3
sm6-103,sm6,54.73
sm6-104,sm6,45.31
sm6-105,sm6,147.37
sm6-106,sm6,24.7
sm6-107,sm6,24.15
sm6-108,sm6,140.96
sm6-109,sm6,124.68
sm6-110,sm6,5.33
sm6-111,sm6,51.86
sm6-112,sm6,54.35
sm6-112a,sm6,96.29
sm6-113,sm6,115.44
sm6-113a,sm6,61.42
sm6-114,sm6,43.09
sm6-115,sm6,61.98
sm6-116,sm6,101.78
sm6-117,sm6,118.91
sm6-118,sm6,110.08
sm6-119,sm6,38.3
sm6-120,sm6,82.24
sm6-121,sm6,1.99
sm6-122,sm6,88.06
sm6-123,sm6,93.4
sm6-124,sm6,100.91
sm6-125,sm6,51.3
sm6-126,sm6,18.07
sm6-127,sm6,111.97
sm6-128,sm6,72.52
sm6-129,sm6,53.38
sm6-130,sm6,103.83
sm6-131,sm6,91.52
sm6-132,sm6,61.74
sm6-133,sm6,85.26
sm6-134,sm6,123.6
sm6-135,sm6,37.87
sm6-136,sm6,80.0
sm6-137,sm6,66.46
sm6-138,sm6,91.01
sm6-139,sm6,31.88
sm6-140,sm6,65.11
sm6-141,sm6,2.43
sm6-142,sm6,99.82
sm6-143,sm6,113.76
sm6-144,sm6,80.68
sm6-145,sm6,143.11
sm6-146,sm6,138.68
sm9-15,sm9,86.07
sm9-16,sm9,13.16
sm9-17,sm9,125.76
sm9-18,sm9,89.32
sm9-19,sm9,3.67
sm9-20,sm9,58.22
sm9-21,sm9,106.53
sm9-22,sm9,37.63
sm9-23,sm9,133.48
sm9-24,sm9,96.42
sm9-25,sm9,66.17
sm9-26,sm9,78.83
sm9-27,sm9,67.52
sm9-28,sm9,136.97
sm9-29,sm9,122.22
sm9-30,sm9,16.12
sm9-31,sm9,104.44
sm9-32,sm9,75.66
sm9-33,sm9,93.74
sm9-34,sm9,12.7
sm9-35,sm9,95.16
sm9-36,sm9,149.67
sm9-37,sm9,137.92
sm9-38,sm9,146.93
sm9-39,sm9,118.24
sm9-40,sm9,118.47
sm9-41,sm9,25.19
sm9-42,sm9,8.68
sm9-43,sm9,87.53
sm9-44,sm9,123.38
sm9-45,sm9,117.44
sm9-46,sm9,57.97
sm9-47,sm9,105.4
sm9-48,sm9,49.2
sm9-49,sm9,35.85
sm9-50,sm9,82.93
sm9-51,sm9,2.64
sm9-52,sm9,110.81
sm9-53,sm9,108.22
sm9-54,sm9,134.4
sm9-55,sm9,91.91
sm9-56,sm9,62.76
sm9-57,sm9,144.75
sm9-58,sm9,111.87
sm9-59,sm9,122.58
sm9-60,sm9,79.97
sm9-61,sm9,98.47
sm9-62,sm9,97.82
sm9-63,sm9,30.1
sm9-64,sm9,23.32
sm9-65,sm9,23.52
sm9-66,sm9,97.14
sm9-67,sm9,144.06
sm9-68,sm9,56.04
sm9-69,sm9,91.42
sm9-70,sm9,83.25
sm9-176,sm9,35.84
sm9-71,sm9,114.27
sm9-72,sm9,27.11
sm9-73,sm9,108.12
sm9-74,sm9,0.53
sm9-75,sm9,18.37
sm9-76,sm9,107.06
sm9-77,sm9,148.56
sm9-78,sm9,30.66
sm9-79,sm9,53.8
sm9-80,sm9,51.56
sm9-81,sm9,20.28
sm9-82,sm9,46.04
sm9-83,sm9,45.35
sm9-84,sm9,34.81
sm9-85,sm9,132.29
sm9-86,sm9,139.08
sm9-87,sm9,133.95
sm9-88,sm9,26.67
sm9-89,sm9,25.23
sm9-90,sm9,93.37
sm9-91,sm9,30.17
sm9-92,sm9,8.98
sm9-93,sm9,19.29
sm9-94,sm9,38.84
sm9-95,sm9,104.72
sm9-96,sm9,20.2
sm9-97,sm9,60.79
sm9-98,sm9,128.77
sm9-99,sm9,55.58
sm9-100,sm9,135.47
sm9-101,sm9,17.77
sm9-102,sm9,134.92
sm9-103,sm9,4.34
sm9-104,sm9,38.67
sm9-105,sm9,127.3
sm9-106,sm9,75.94
sm9-107,sm9,4.73
sm9-108,sm9,100.46
sm9-109,sm9,32.52
sm9-110,sm9,91.0
sm9-111,sm9,89.83
sm9-112,sm9,43.77
sm9-113,sm9,37.89
sm9-114,sm9,20.39
sm9-115,sm9,103.55
sm9-116,sm9,96.38
sm9-117,sm9,13.92
sm9-118,sm9,131.28
sm9-119,sm9,90.72
sm9-120,sm9,96.84
sm9-121,sm9,100.21
sm9-122,sm9,40.65
sm9-123,sm9,106.54
sm9-124,sm9,45.12
sm9-125,sm9,104.61
sm9-126,sm9,17.7
sm9-127,sm9,14.65
sm9-128,sm9,74.62
sm9-129,sm9,14.27
sm9-130,sm9,71.35
sm9-131,sm9,72.83
sm9-132,sm9,93.16
sm9-133,sm9,91.22
sm9-134,sm9,61.06
sm9-135,sm9,91.57
sm9-136,sm9,38.68
sm9-137,sm9,44.54
sm9-142,sm9,94.0
sm9-143,sm9,14.16
sm9-144,sm9,77.25
sm9-145,sm9,62.32
sm9-146,sm9,74.82
sm9-147,sm9,55.26
sm9-148,sm9,143.29
sm9-149,sm9,92.56
sm9-150,sm9,89.13
sm9-151,sm9,83.99
sm9-152,sm9,53.56
sm9-152a,sm9,26.38
sm9-152b,sm9,84.72
sm9-153,sm9,136.52
sm9-154,sm9,88.95
sm9-155,sm9,38.4
sm9-156,sm9,79.7
sm9-157,sm9,132.07
sm9-158,sm9,22.12
sm9-159,sm9,81.32
sm9-160,sm9,50.54
sm9-161,sm9,85.68
sm9-162,sm9,31.86
sm9-163,sm9,31.35
sm9-164,sm9,61.59
sm9-165,sm9,127.25
sm9-166,sm9,115.58
sm9-167,sm9,74.64
sm9-168,sm9,138.41
sm9-169,sm9,125.31
sm9-170,sm9,79.26
sm9-171,sm9,76.45
sm9-172,sm9,118.15
sm9-173,sm9,30.72
sm9-174,sm9,136.79
sm9-182,sm9,93.96
sm9-183,sm9,77.65
sm9-184,sm9,11.31
sm9-185,sm9,22.21
sm9-186,sm9,57.87
sm9-187,sm9,59.06
sm9-188,sm9,63.98
sm9-189,sm9,64.76
sm9-190,sm9,71.93
sm9-191,sm9,46.19
sm9-192,sm9,132.3
sm9-193,sm9,27.14
sm9-194,sm9,49.87
sm9-195,sm9,127.36
sm9-196,sm9,113.98
pl2-28,pl2,109.45
pl2-29,pl2,36.19
pl2-30,pl2,135.26
pl2-31,pl2,47.41
pl2-32,pl2,83.46
pl2-33,pl2,71.81
pl2-34,pl2,39.57
pl2-35,pl2,93.09
pl2-36,pl2,109.03
pl2-37,pl2,24.87
pl2-38,pl2,7.55
pl2-39,pl2,111.14
pl2-40,pl2,56.48
pl2-41,pl2,48.54
pl2-42,pl2,8.46
pl2-43,pl2,85.93
pl2-44,pl2,25.53
pl2-45,pl2,75.81
pl2-46,pl2,86.72
pl2-47,pl2,64.31
pl2-48,pl2,144.09
pl2-49,pl2,27.42
pl2-50,pl2,67.04
pl2-51,pl2,78.84
pl2-52,pl2,124.14
pl2-53,pl2,57.88
pl2-54,pl2,11.55
pl2-55,pl2,53.68
pl2-56,pl2,41.8
pl2-57,pl2,24.52
pl2-58,pl2,28.47
pl2-59,pl2,128.7
pl2-60,pl2,143.16
pl2-61,pl2,27.23
pl2-62,pl2,35.5
pl2-63,pl2,34.45
pl2-64,pl2,87.99
pl2-65,pl2,87.95
pl2-66,pl2,30.01
pl2-67,pl2,113.86
pl2-68,pl2,114.07
pl2-69,pl2,9.53
pl2-70,pl2,90.24
pl2-71,pl2,111.73
pl2-72,pl2,79.3
pl2-73,pl2,112.2
pl2-74,pl2,134.6
pl2-75,pl2,113.38
pl2-76,pl2,132.28
pl2-77,pl2,113.7
pl2-78,pl2,46.09
pl2-79,pl2,110.27
pl2-80,pl2,6.95
pl2-81,pl2,44.1
pl2-82,pl2,132.7
pl2-83,pl2,7.16
pl2-84,pl2,106.11
pl2-85,pl2,87.96
pl2-86,pl2,109.59
pl2-87,pl2,80.66
pl2-88,pl2,85.5
pl2-89,pl2,50.28
pl2-90,pl2,125.39
pl2-91,pl2,91.05
pl2-92,pl2,123.42
pl2-93,pl2,82.69
pl2-94,pl2,3.63
pl2-95,pl2,10.3
pl2-96,pl2,55.58
pl2-97,pl2,51.95
pl2-98,pl2,64.45
pl2-99,pl2,114.33
pl2-100,pl2,118.97
pl2-101,pl2,135.79
pl2-102,pl2,27.71
pl2-103,pl2,99.61
pl2-104,pl2,66.18
pl2-105,pl2,133.3
pl2-106,pl2,100.47
pl2-107,pl2,33.34
pl2-108,pl2,50.52
pl2-109,pl2,115.79
pl2-110,pl2,94.2
pl2-111,pl2,68.57
pl2-112,pl2,42.63
pl2-113,pl2,118.79
pl2-114,pl2,39.57
pl2-RT1,pl2,31.59
pl2-RT2,pl2,129.25
pl2-RT3,pl2,50.82
pl2-RT4,pl2,80.63
pl2-RT5,pl2,49.09
pl2-RT6,pl2,36.99
swsh45sv-SV015,swsh45sv,31.69
swsh45sv-SV017,swsh45sv,49.24
swsh45sv-SV018,swsh45sv,74.55
swsh45sv-SV019,swsh45sv,41.58
swsh45sv-SV020,swsh45sv,19.31
swsh45sv-SV021,swsh45sv,123.81
swsh45sv-SV022,swsh45sv,100.63
swsh45sv-SV023,swsh45sv,4.55
swsh45sv-SV024,swsh45sv,29.71
swsh45sv-SV025,swsh45sv,74.98
swsh45sv-SV026,swsh45sv,100.83
xy8-62,xy8,120.8
swsh45sv-SV027,swsh45sv,76.35
swsh45sv-SV028,swsh45sv,35.67
swsh45sv-SV029,swsh45sv,87.08
swsh45sv-SV030,swsh45sv,118.07
